flight_id,flight_number,aircraft_type,origin_airport,origin_city,origin_lat,origin_lon,destination_airport,destination_city,destination_lat,destination_lon,flight_date,seats_total,seats_sold,fare_avg,ingreso_vuelo,delay_minutes,delay_cause,status,is_cancelled
F709174,AC3499,Airbus A321,LIS,Lisboa,38.7813,-9.1359,LYS,Lyon,45.7256,5.0811,07/06/2024,220,189,74.74,14125.86,5,Sin retraso,Completado,False
F709175,AC8925,Airbus A320,LIS,Lisboa,38.7813,-9.1359,LYS,Lyon,45.7256,5.0811,2024-09-25,180,166,86.78,14405.48,5,Sin retraso,Completado,False
F709176,AC1469,Airbus A320,BCN,Barcelona,41.2974,2.0833,FCO,Roma,41.8003,12.2389,2023-08-10,180,116,110.80,12852.80,14,Sin retraso,Completado,False
F709177,AC5390,Airbus A321,BCN,Barcelona,41.2974,2.0833,LGW,Londres,51.1537,-0.1821,1-6-23,220,136,111.91,15219.76,52,Meteorologia,Completado,False
F709178,AC9843,Airbus A321,MAD,Madrid,40.4983,-3.5676,MUC,Munich,48.3538,11.7861,19/05/2025,220,200,50.24,10048.00,6,Sin retraso,Cancelado,True
F709179,AC4407,Airbus A320,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,7-13-24,180,143,74.90,10710.70,3,Sin retraso,Completado,False
F709180,AC3164,Airbus A320,MAD,Madrid,40.4983,-3.5676,FCO,Roma,41.8003,12.2389,2024-03-02,180,161,74.38,9121.41,8,Sin retraso,Completado,False
F709181,AC6313,Airbus A320,LIS,Lisboa,38.7813,-9.1359,BCN,Barcelona,41.2974,2.0833,2024-03-08,180,149,169.78,25297.22,46,TRAFICO AEREO,Completado,False
F709182,AC9784,Airbus A320,MAD,Madrid,40.4983,-3.5676,BCN,Barcelona,41.2974,2.0833,2024-11-23,180,159,129.26,20552.34,2,Sin retraso,Cancelado,True
F709183,AC9572,Airbus A321,MAD,Madrid,40.4983,-3.5676,SVQ,Sevilla,37.4180,-5.8931,21/10/2023,220,182,173.24,31529.68,0,Sin retraso,Completado,True
F709184,AC2646,Airbus A320,MAD,Madrid,40.4983,-3.5676,FCO,Roma,41.8003,12.2389,2023-02-13,180,104,54.01,5617.04,6,Sin retraso,Completado,False
F709185,AC9754,Airbus A321,BCN,Barcelona,41.2974,2.0833,LGW,Londres,51.1537,-0.1821,2025-07-28,220,157,70.21,11022.97,6,Sin retraso,Completado,False
F709186,AC6281,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MXP,Milan,45.6306,8.7281,16/10/2024,220,141,103.84,14641.44,17,Tecnica,Completado,False
F709187,AC4354,Airbus A321,LIS,Lisboa,38.7813,-9.1359,LYS,Lyon,45.7256,5.0811,2024-08-06,220,154,140.12,21578.48,7,Sin retraso,Desviado,False
F709188,AC1955,Airbus A321,BCN,Barcelona,41.2974,2.0833,OPO,Oporto,41.2481,-8.6814,2023-06-18,220,200,46.30,9260.00,20,Trafico Aereo,Completado,False
F709189,AC2889,Airbus A321,MAD,MADRID,40.4983,-3.5676,LYS,Lyon,45.7256,5.0811,2023-09-06,220,144,117.50,16920.00,7,Sin retraso,Cancelado,True
F709190,AC1942,Airbus A320,MAD,Madrid,40.4983,-3.5676,ORY,PARIS,48.7233,2.3794,2024-09-02,180,164,74.86,12277.04,1,Sin retraso,Completado,False
F709191,AC8860,Airbus A320,BCN,Barcelona,41.2974,2.0833,ORY,Paris,48.7233,2.3794,2023-02-10,180,119,50.25,5979.75,3,Sin retraso,Completado,False
F709192,AC4701,Airbus A320,BCN,BARCELONA,41.2974,2.0833,LGW,Londres,51.1537,-0.1821,2024-10-02,180,143,68.54,9801.22,41,Weather,Completado,False
F709193,AC4447,Airbus A320,LIS,Lisboa,38.7813,-9.1359,MUC,Munich,48.3538,11.7861,15/06/2023,180,105,82.85,8699.25,6,Sin retraso,Desviado,False
F709194,AC4619,Airbus A321,LIS,Lisboa,38.7813,-9.1359,BER,Berlin,52.3667,13.5033,2024-07-27,220,127,98.03,12449.81,15,Operativa,Completado,False
F709195,AC3808,Airbus A321,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,11/02/2024,220,169,177.33,29968.77,1,Sin retraso,Completado,False
F709196,AC7839,Airbus A320,LIS,Lisboa,38.7813,-9.1359,LYS,Lyon,45.7256,5.0811,2024-04-15,180,122,63.42,7737.24,2,Sin retraso,Completado,False
F709197,AC4818,Airbus A320,LIS,Lisboa,38.7813,-9.1359,SVQ,Sevilla,37.4180,-5.8931,2024-10-24,180,109,63.54,6925.86,20,Tecnica,Completado,False
F709198,AC5196,Airbus A320,LIS,Lisboa,38.7813,-9.1359,LGW,Londres,51.1537,-0.1821,2023-05-17,180,114,76.15,8681.10,5,Sin retraso,Completado,False
F709199,AC2742,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MXP,Milan,45.6306,8.7281,07/02/2025,220,148,85.29,12622.92,3,Sin retraso,Completado,False
F709200,AC1609,Airbus A321,BCN,Barcelona,41.2974,2.0833,MXP,Milan,45.6306,8.7281,04/07/2025,220,147,117.72,17304.84,16,Operativa,Completado,False
F709201,AC7103,Airbus A321,MAD,Madrid,40.4983,-3.5676,ORY,PARIS,48.7233,2.3794,7-8-25,220,212,41.39,8774.68,8,Sin retraso,Completado,False
F709202,AC1775,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,2024-04-09,220,121,173.14,20949.94,8,Sin retraso,Completado,False
F709203,AC4103,Airbus A320,BCN,Barcelona,41.2974,2.0833,PMI,Palma,39.5517,2.7388,2024-06-10,180,124,118.75,14725.00,13,Sin retraso,Completado,False
F709204,AC4364,Airbus A320,MAD,Madrid,40.4983,-3.5676,MXP,Milan,45.6306,8.7281,2023-08-01,180,132,80.97,10688.04,31,Operativa,Completado,False
F709205,AC2868,Airbus A320,MAD,MADRID,40.4983,-3.5676,LYS,Lyon,45.7256,5.0811,2024-07-28,180,113,168.78,19072.14,8,Sin retraso,Cancelado,True
F709206,AC5706,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MUC,Munich,48.3538,11.7861,14/01/2024,220,177,56.43,9988.11,5,Sin retraso,Completado,False
F709207,AC9538,Airbus A321,BCN,BARCELONA,41.2974,2.0833,PMI,Palma,39.5517,2.7388,2023-11-25,220,122,168.36,20539.92,18,Operativa,Completado,False
F709208,AC7556,Airbus A321,BCN,Barcelona,41.2974,2.0833,NCE,Niza,43.6584,7.2159,2024-11-27,220,121,94.93,11486.53,238,Tecnica,Completado,False
F709209,AC6343,Airbus A320,BCN,Barcelona,41.2974,2.0833,PMI,Palma,39.5517,2.7388,2023-07-18,180,128,78.29,10021.12,24,TECNICA,Completado,False
F709210,AC2351,Airbus A320,MAD,Madrid,40.4983,-3.5676,NCE,Niza,43.6584,7.2159,11/02/2024,180,173,63.24,10940.52,50,Trafico Aereo,Completado,False
F709211,AC5553,Airbus A321,MAD,Madrid,40.4983,-3.5676,MUC,Munich,48.3538,11.7861,2-9-24,220,128,146.42,18741.76,2,Sin retraso,Completado,False
F709212,AC8497,Airbus A321,MAD,Madrid,40.4983,-3.5676,ORY,Paris,48.7233,2.3794,2025-02-15,220,169,91.91,15532.79,8,Sin retraso,Completado,False
F709213,AC5947,Airbus A320,MAD,Madrid,40.4983,-3.5676,LGW,Londres,51.1537,-0.1821,02/01/2025,180,109,144.11,15707.99,3,Sin retraso,Completado,False
F709214,AC5742,Airbus A320,BCN,Barcelona,41.2974,2.0833,MXP,Milan,45.6306,8.7281,2024-08-15,180,160,143.08,22892.80,10,Sin retraso,Completado,False
F709215,AC8508,Airbus A320,LIS,Lisboa,38.7813,-9.1359,PMI,Palma,39.5517,2.7388,2024-06-22,180,112,132.67,14859.04,58,Operativa,Completado,False
F709216,AC6350,Airbus A320,LIS,Lisboa,38.7813,-9.1359,AGP,Malaga,36.6749,-4.4991,2024-07-05,180,129,88.05,11358.45,5,Sin retraso,Completado,False
F709217,AC7773,Airbus A321,LIS,Lisboa,38.7813,-9.1359,NAP,Napoles,40.8860,14.2908,2024-11-05,220,152,165.43,25145.36,3,Sin retraso,Completado,False
F709218,AC3780,Airbus A320,LIS,Lisboa,38.7813,-9.1359,PMI,Palma,39.5517,2.7388,2024-03-30,180,130,166.50,21645.00,26,Meteorologia,Completado,False
F709219,AC3266,Airbus A320,LIS,Lisboa,38.7813,-9.1359,LYS,Lyon,45.7256,5.0811,2025-05-24,180,172,118.81,20435.32,3,Sin retraso,Completado,False
F709220,AC5234,Airbus A320,BCN,Barcelona,41.2974,2.0833,LIS,Lisboa,38.7813,-9.1359,2023-07-12,180,125,66.84,8355.00,5,Sin retraso,Completado,False
F709221,AC9709,Airbus A320,MAD,MADRID,40.4983,-3.5676,NAP,Napoles,40.8860,14.2908,2025-06-08,180,164,117.83,19324.12,17,Tecnica,Completado,False
F709222,AC9185,Airbus A321,MAD,Madrid,40.4983,-3.5676,NCE,Niza,43.6584,7.2159,9-29-23,220,210,61.19,12849.90,8,Sin retraso,Completado,False
F709223,AC8181,Airbus A320,LIS,Lisboa,38.7813,-9.1359,BER,Berlin,52.3667,13.5033,2023-10-24,180,111,87.96,9763.56,10,Sin retraso,Completado,False
F709224,AC5853,Airbus A321,BCN,Barcelona,41.2974,2.0833,ORY,Paris,48.7233,2.3794,26/02/2023,220,210,111.04,23318.40,16,Meteorologia,Completado,False
F709225,AC9272,Airbus A321,BCN,Barcelona,41.2974,2.0833,LIS,Lisboa,38.7813,-9.1359,2024-06-22,220,191,139.33,26612.03,7,Sin retraso,Completado,False
F709226,AC4285,Airbus A321,MAD,Madrid,40.4983,-3.5676,MXP,Milan,45.6306,8.7281,04/10/2024,220,179,104.91,18778.89,4,Sin retraso,Completado,False
F709227,AC9840,Airbus A321,MAD,Madrid,40.4983,-3.5676,NAP,Napoles,40.8860,14.2908,2024-07-23,220,169,78.31,13234.39,23,Tecnica,Completado,False
F709228,AC8043,Airbus A320,LIS,Lisboa,38.7813,-9.1359,LYS,Lyon,45.7256,5.0811,22/06/2023,180,162,74.86,12127.32,0,Sin retraso,Completado,False
F709229,AC1642,Airbus A320,LIS,Lisboa,38.7813,-9.1359,SVQ,Sevilla,37.4180,-5.8931,2025-09-27,180,119,60.73,7226.87,71,Tecnica,Completado,False
F709230,AC8611,Airbus A321,MAD,Madrid,40.4983,-3.5676,NCE,Niza,43.6584,7.2159,31/08/2025,220,123,47.48,5840.04,0,Sin retraso,Completado,False
F709231,AC5413,Airbus A321,MAD,Madrid,40.4983,-3.5676,LIS,Lisboa,38.7813,-9.1359,3-17-23,220,156,135.79,21183.24,41,OPERATIVA,Completado,False
F709232,AC1531,Airbus A320,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,2024-12-22,180,153,123.72,18929.16,3,Sin retraso,Completado,False
F709233,AC6636,Airbus A320,BCN,Barcelona,41.2974,2.0833,PMI,Palma,39.5517,2.7388,1-1-23,180,99,103.75,10271.25,29,Meteorologia,Completado,False
F709234,AC5231,Airbus A320,LIS,Lisboa,38.7813,-9.1359,SVQ,Sevilla,37.4180,-5.8931,03/08/2024,180,134,178.90,23972.60,66,Trafico Aereo,Completado,False
F709235,AC6557,Airbus A321,LIS,Lisboa,38.7813,-9.1359,OPO,Oporto,41.2481,-8.6814,2023-04-18,220,193,121.48,23445.64,8,Sin retraso,Desviado,False
F709236,AC7428,Airbus A320,LIS,Lisboa,38.7813,-9.1359,FCO,Roma,41.8003,12.2389,2025-08-27,180,133,171.20,22769.60,3,Sin retraso,Completado,False
F709237,AC4076,Airbus A321,MAD,Madrid,40.4983,-3.5676,LGW,Londres,51.1537,-0.1821,2024-10-22,220,190,106.61,20255.90,8,Sin retraso,Completado,False
F709238,AC1696,Airbus A320,MAD,Madrid,40.4983,-3.5676,NAP,Napoles,40.8860,14.2908,2023-09-12,180,166,36.44,6049.04,27,Trafico Aereo,Completado,False
F709239,AC7257,Airbus A321,LIS,Lisboa,38.7813,-9.1359,SVQ,Sevilla,37.4180,-5.8931,2023-12-16,220,174,107.67,18734.58,14,Sin retraso,Completado,False
F709240,AC5631,Airbus A320,BCN,Barcelona,41.2974,2.0833,BER,Berlin,52.3667,13.5033,23/06/2025,180,145,49.20,7134.00,2,Sin retraso,Completado,False
F709241,AC3840,Airbus A320,MAD,Madrid,40.4983,-3.5676,MUC,Munich,48.3538,11.7861,2024-05-25,180,172,125.19,21532.68,81,Trafico Aereo,Completado,False
F709242,AC8173,Airbus A320,MAD,Madrid,40.4983,-3.5676,AGP,Malaga,36.6749,-4.4991,16/07/2024,180,125,101.32,12665.00,24,Tecnica,Desviado,False
F709243,AC4675,,LIS,Lisbon,38.7813,-9.1359,BCN,Barcelona,41.2974,2.0833,01/06/2024,180,114,110.18,12560.52,9,Sin retraso,Completado,False
F709244,AC9529,Airbus A320,LIS,Lisboa,38.7813,-9.1359,MXP,Milan,45.6306,8.7281,2023-12-12,180,151,138.09,20851.59,2,Sin retraso,Completado,False
F709245,AC9959,Airbus A321,BCN,Barcelona,41.2974,2.0833,MXP,Milan,45.6306,8.7281,2025-08-17,220,213,45.35,9659.55,6,Sin retraso,Completado,False
F709246,AC7821,Airbus A320,LIS,Lisboa,38.7813,-9.1359,LYS,Lyon,45.7256,5.0811,12/08/2024,180,109,87.85,9575.65,26,Operativa,Completado,False
F709247,AC2722,Airbus A321,MAD,Madrid,40.4983,-3.5676,OPO,Oporto,41.2481,-8.6814,16/07/2024,220,213,166.08,35375.04,26,Tecnica,Completado,False
F709248,AC2389,Airbus A321,MAD,Madrid,40.4983,-3.5676,ORY,Paris,48.7233,2.3794,2025-01-27,220,205,117.16,24017.80,4,Sin retraso,Completado,False
F709249,AC1785,Airbus A321,BCN,Barcelona,41.2974,2.0833,OPO,Oporto,41.2481,-8.6814,2025-07-07,220,178,43.82,7799.96,2,Sin retraso,Completado,False
F709250,AC2346,Airbus A321,MAD,Madrid,40.4983,-3.5676,LYS,Lyon,45.7256,5.0811,10-29-23,220,213,92.20,19638.60,46,Tecnica,Completado,False
F709251,AC8571,Airbus A321,BCN,Barcelona,41.2974,2.0833,PMI,Palma,39.5517,2.7388,2024-08-01,220,193,96.87,18695.91,8,Sin retraso,Completado,False
F709252,AC3600,Airbus A320,BCN,Barcelona,41.2974,2.0833,LGW,Londres,51.1537,-0.1821,2023-04-08,180,121,91.91,11121.11,5,Sin retraso,Completado,False
F709253,AC9739,Airbus A321,MAD,Madrid,40.4983,-3.5676,NCE,Niza,43.6584,7.2159,26/10/2024,220,178,169.97,30254.66,17,Trafico Aereo,Completado,True
F709254,AC4247,Airbus A321,LIS,Lisboa,38.7813,-9.1359,NAP,Napoles,40.8860,14.2908,09/09/2023,220,137,158.11,21661.07,5,Sin retraso,Completado,False
F709255,AC6034,Airbus A320,MAD,Madrid,40.4983,-3.5676,OPO,Oporto,41.2481,-8.6814,8-18-23,180,151,175.16,26449.16,1,Sin retraso,Completado,False
F709256,AC3675,Airbus A321,BCN,Barcelona,41.2974,2.0833,NAP,Napoles,40.8860,14.2908,2024-08-07,220,142,36.49,4994.83,2,Sin retraso,Completado,False
F709257,AC2990,Airbus A321,MAD,Madrid,40.4983,-3.5676,PMI,Palma,39.5517,2.7388,9-5-23,220,155,91.88,14241.40,171,Trafico Aereo,Completado,False
F709258,AC3491,Airbus A321,BCN,Barcelona,41.2974,2.0833,ORY,Paris,48.7233,2.3794,2025-04-01,220,207,66.33,13730.31,6,Sin retraso,Completado,False
F709259,AC9120,Airbus A321,MAD,Madrid,40.4983,-3.5676,MUC,Munich,48.3538,11.7861,2024-11-13,220,166,133.02,22081.32,67,Trafico Aereo,Completado,False
F709260,AC3211,Airbus A321,BCN,Barcelona,41.2974,2.0833,ORY,Paris,48.7233,2.3794,8-12-23,220,205,177.77,36442.85,25,Meteorologia,Completado,False
F709261,AC4148,Airbus A320,MAD,Madrid,40.4983,-3.5676,SVQ,Sevilla,37.4180,-5.8931,2024-09-27,180,173,130.21,22526.33,18,Tecnica,Completado,False
F709262,AC8356,Airbus A320,BCN,Barcelona,41.2974,2.0833,MUC,Munich,48.3538,11.7861,2025-03-08,180,171,158.53,27108.63,1,Sin retraso,Completado,False
F709263,AC2097,Airbus A321,BCN,Barcelona,41.2974,2.0833,BER,Berlin,52.3667,13.5033,2023-09-14,220,140,147.45,20643.00,18,Operativa,Completado,False
F709264,AC1105,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,10-14-23,220,184,153.45,28234.80,35,TRAFICO AEREO,Completado,False
F709265,AC2831,Airbus A320,LIS,Lisboa,38.7813,-9.1359,BCN,Barcelona,41.2974,2.0833,10/06/2025,180,142,159.97,22715.74,61,Operativa,Completado,False
F709266,AC2944,Airbus A321,BCN,Barcelona,41.2974,2.0833,FCO,Roma,41.8003,12.2389,7-2-23,220,131,124.36,16291.16,88,Meteorologia,Completado,False
F709267,AC2526,Airbus A320,LIS,Lisboa,38.7813,-9.1359,LYS,Lyon,45.7256,5.0811,2023-02-09,180,106,178.18,18887.08,29,Meteorologia,Completado,False
F709268,AC8644,,BCN,Barcelona,41.2974,2.0833,ORY,Paris,48.7233,2.3794,05/07/2024,220,170,41.75,7097.50,5,Sin retraso,Completado,False
F709269,AC9923,Airbus A321,BCN,barcelona,41.2974,2.0833,SVQ,Sevilla,37.4180,-5.8931,2023-11-05,220,167,131.27,21922.09,4,Sin retraso,Completado,True
F709270,AC4519,Airbus A321,MAD,Madrid,40.4983,-3.5676,FCO,Roma,41.8003,12.2389,01/08/2025,220,169,174.05,29414.45,61,Operativa,Cancelado,True
F709271,AC9099,Airbus A321,LIS,Lisboa,38.7813,-9.1359,PMI,Palma,39.5517,2.7388,2023-08-19,220,184,66.22,15894.32,216,Operativa,Completado,False
F709272,AC4951,Airbus A321,LIS,Lisboa,38.7813,-9.1359,LYS,Lyon,45.7256,5.0811,13/04/2024,220,206,106.19,21875.14,9,Sin retraso,Completado,False
F709273,AC7403,Airbus A321,MAD,Madrid,40.4983,-3.5676,OPO,Oporto,41.2481,-8.6814,2025-07-02,220,168,52.78,8867.04,3,Sin retraso,Completado,False
F709274,AC7257,Airbus A321,MAD,Madrid,40.4983,-3.5676,SVQ,Sevilla,37.4180,-5.8931,2023-10-31,220,182,158.48,28843.36,72,Meteorologia,Cancelado,True
F709275,AC1591,Airbus A320,MAD,Madrid,40.4983,-3.5676,MUC,Munich,48.3538,11.7861,2024-02-04,180,167,75.15,12550.05,1,Sin retraso,Cancelado,True
F709276,AC1298,Airbus A321,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,2024-05-26,220,143,92.76,13264.68,11,Sin retraso,Completado,False
F709277,AC1727,Airbus A320,BCN,Barcelona,41.2974,2.0833,LGW,Londres,51.1537,-0.1821,3-27-23,180,174,118.25,20575.50,51,Operativa,Completado,False
F709278,AC7905,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,2023-05-29,220,144,168.68,24289.92,5,Sin retraso,Completado,False
F709279,AC6051,Airbus A320,LIS,Lisboa,38.7813,-9.1359,BCN,Barcelona,41.2974,2.0833,08/06/2023,180,142,129.10,18332.20,8,Sin retraso,Cancelado,True
F709280,AC7020,Airbus A321,MAD,Madrid,40.4983,-3.5676,PMI,Palma,39.5517,2.7388,2024-05-28,220,207,153.73,31822.11,4,Sin retraso,Completado,False
F709281,AC2749,Airbus A320,BCN,Barcelona,41.2974,2.0833,ORY,Paris,48.7233,2.3794,2025-08-14,180,164,93.32,15304.48,4,Sin retraso,Completado,False
F709282,AC8790,Airbus A320,LIS,Lisboa,38.7813,-9.1359,BCN,barcelona,41.2974,2.0833,16/01/2025,180,156,126.20,19687.20,10,Sin retraso,Completado,True
F709283,AC5152,Airbus A321,BCN,Barcelona,41.2974,2.0833,NCE,Niza,43.6584,7.2159,2024-06-15,220,169,141.34,23886.46,1,Sin retraso,Cancelado,True
F709284,AC9257,Airbus A320,LIS,LISBOA,38.7813,-9.1359,NAP,Napoles,40.8860,14.2908,2025-06-21,180,160,60.07,9611.20,0,Sin retraso,Cancelado,True
F709285,AC2969,Airbus A320,MAD,Madrid,40.4983,-3.5676,NCE,Niza,43.6584,7.2159,22/01/2023,180,101,128.31,12959.31,8,Sin retraso,Completado,False
F709286,AC3461,Airbus A320,LIS,Lisboa,38.7813,-9.1359,MXP,Milan,45.6306,8.7281,2024-04-21,180,132,96.93,12794.76,7,Sin retraso,Completado,False
F709287,AC7685,Airbus A320,MAD,Madrid,40.4983,-3.5676,ORY,Paris,48.7233,2.3794,16/08/2025,180,115,45.34,5214.10,6,Sin retraso,Completado,False
F709288,AC9702,Airbus A320,LIS,Lisboa,38.7813,-9.1359,LYS,Lyon,45.7256,5.0811,2024-08-30,180,100,176.44,17644.00,6,Sin retraso,Completado,False
F709289,AC7551,Airbus A320,LIS,Lisboa,38.7813,-9.1359,FCO,Roma,41.8003,12.2389,11/01/2023,180,141,140.64,19830.24,0,Sin retraso,Completado,False
F709290,AC8202,Airbus A320,LIS,Lisboa,38.7813,-9.1359,ORY,Paris,48.7233,2.3794,8-3-23,180,132,36.34,4796.88,17,Operativa,Completado,False
F709291,AC4477,Airbus A321,BCN,Barcelona,41.2974,2.0833,LIS,Lisboa,38.7813,-9.1359,2023-06-04,220,212,140.34,29752.08,1,Sin retraso,Completado,False
F709292,AC3441,Airbus A321,LIS,Lisboa,38.7813,-9.1359,BCN,Barcelona,41.2974,2.0833,2023-09-08,220,206,117.41,24186.46,5,Sin retraso,Completado,False
F709293,AC3987,Airbus A321,MAD,Madrid,40.4983,-3.5676,LGW,Londres,51.1537,-0.1821,2023-06-22,220,202,165.61,33453.22,3,Sin retraso,Completado,False
F709294,AC3893,Airbus A320,BCN,Barcelona,41.2974,2.0833,MAD,Madrid,40.4983,-3.5676,2024-02-27,180,163,177.55,28940.65,49,Tecnica,Desviado,False
F709295,AC5171,Airbus A321,MAD,Madrid,40.4983,-3.5676,BCN,Barcelona,41.2974,2.0833,2025-09-27,220,145,59.75,8663.75,7,Sin retraso,Completado,False
F709296,AC7588,Airbus A321,BCN,Barcelona,41.2974,2.0833,BER,berlin,52.3667,13.5033,10/11/2024,220,136,92.08,12522.88,160,Tecnica,Completado,False
F709297,AC5870,Airbus A320,MAD,Madrid,40.4983,-3.5676,NCE,Niza,43.6584,7.2159,10-12-24,180,137,159.05,21789.85,11,Sin retraso,Completado,False
F709298,AC1243,Airbus A321,MAD,Madrid,40.4983,-3.5676,AGP,Malaga,36.6749,-4.4991,2023-11-10,220,203,52.54,10665.62,60,Trafico Aereo,Completado,False
F709299,AC8255,Airbus A320,MAD,Madrid,40.4983,-3.5676,BER,Berlin,52.3667,13.5033,2025-04-03,180,128,145.49,18622.72,9,Sin retraso,Completado,False
F709300,AC3443,Airbus A320,MAD,Madrid,40.4983,-3.5676,FCO,Roma,41.8003,12.2389,2024-09-02,180,125,115.76,14470.00,6,Sin retraso,Completado,False
F709301,AC6586,Airbus A320,BCN,BARCELONA,41.2974,2.0833,BER,Berlin,52.3667,13.5033,2023-04-24,180,151,62.30,9407.30,25,Trafico Aereo,Cancelado,True
F709302,AC7032,Airbus A321,LIS,lisboa,38.7813,-9.1359,BCN,Barcelona,41.2974,2.0833,2025-04-15,220,193,130.16,25120.88,10,Sin retraso,Completado,False
F709303,AC5185,Airbus A320,BCN,Barcelona,41.2974,2.0833,SVQ,Sevilla,37.4180,-5.8931,15/05/2025,180,99,119.27,11807.73,88,Operativa,Completado,False
F709304,AC2882,Airbus A320,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,2024-08-28,180,104,55.97,5820.88,4,Sin retraso,Completado,False
F709305,AC3918,Airbus A321,MAD,Madrid,40.4983,-3.5676,SVQ,Sevilla,37.4180,-5.8931,2025-01-17,220,183,156.99,28729.17,4,Sin retraso,Completado,False
F709306,AC9687,Airbus A321,MAD,Madrid,40.4983,-3.5676,LIS,Lisboa,38.7813,-9.1359,2023-06-15,220,156,159.70,24913.20,67,Tecnica,Completado,False
F709307,AC6690,Airbus A320,LIS,Lisbon,38.7813,-9.1359,BCN,Barcelona,41.2974,2.0833,2024-02-16,180,162,151.96,24617.52,29,Meteorologia,Completado,False
F709308,AC5006,Airbus A320,LIS,Lisboa,38.7813,-9.1359,LYS,Lyon,45.7256,5.0811,2023-04-22,180,162,83.29,13492.98,4,Sin retraso,Completado,False
F709309,AC9333,Airbus A321,MAD,Madrid,40.4983,-3.5676,MUC,Munich,48.3538,11.7861,3-31-25,220,202,146.55,29603.10,1,Sin retraso,Completado,False
F709310,AC9334,Airbus A320,LIS,Lisboa,38.7813,-9.1359,BER,Berlin,52.3667,13.5033,2024-04-20,180,120,145.39,17446.80,61,Trafico Aereo,Completado,False
F709311,AC6867,Airbus A320,BCN,Barcelona,41.2974,2.0833,LIS,Lisboa,38.7813,-9.1359,5-12-25,180,106,83.68,8870.08,82,Meteorologia,Completado,False
F709312,AC4642,Airbus A320,LIS,Lisboa,38.7813,-9.1359,ORY,Paris,48.7233,2.3794,2024-07-04,180,124,49.42,6128.08,17,Tecnica,Completado,False
F709313,AC1716,Airbus A321,MAD,Madrid,40.4983,-3.5676,AGP,Malaga,36.6749,-4.4991,28/10/2024,220,183,70.86,12967.38,1,Sin retraso,Completado,False
F709314,AC3514,Airbus A320,BCN,Barcelona,41.2974,2.0833,MXP,Milan,45.6306,8.7281,2025-03-26,180,154,133.39,20542.06,19,meteorologia,Desviado,False
F709315,AC4115,Airbus A321,LIS,Lisboa,38.7813,-9.1359,OPO,Oporto,41.2481,-8.6814,2024-09-07,220,146,83.52,12193.92,3,Sin retraso,Completado,False
F709316,AC1250,Airbus A321,MAD,Madrid,40.4983,-3.5676,OPO,Oporto,41.2481,-8.6814,2024-10-25,220,132,53.34,7040.88,7,Sin retraso,Completado,False
F709317,AC1931,Airbus A321,BCN,Barcelona,41.2974,2.0833,FCO,Roma,41.8003,12.2389,2024-07-21,220,148,40.78,6035.44,29,Tecnica,Completado,False
F709318,AC2711,Airbus A320,MAD,Madrid,40.4983,-3.5676,NAP,Napoles,40.8860,14.2908,11/12/2024,180,146,35.76,5220.96,61,Operativa,Completado,False
F709319,AC3811,Airbus A321,MAD,Madrid,40.4983,-3.5676,LYS,Lyon,45.7256,5.0811,28/02/2023,220,146,65.18,9516.28,20,Operativa,Completado,False
F709320,AC4158,Airbus A320,MAD,Madrid,40.4983,-3.5676,ORY,PARIS,48.7233,2.3794,2024-03-21,180,128,162.28,20771.84,14,Sin retraso,Completado,False
F709321,AC6847,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,5-15-23,220,129,177.56,22905.24,34,Tecnica,Completado,False
F709322,AC4126,Airbus A320,LIS,Lisboa,38.7813,-9.1359,AGP,Malaga,36.6749,-4.4991,02/07/2024,180,104,100.36,10437.44,3,Sin retraso,Completado,False
F709323,AC9605,Airbus A321,MAD,Madrid,40.4983,-3.5676,FCO,Roma,41.8003,12.2389,1-11-23,220,193,79.04,15254.72,9,Sin retraso,Completado,False
F709324,AC3170,,MAD,Madrid,40.4983,-3.5676,BER,Berlin,52.3667,13.5033,9-8-24,180,125,144.34,18042.50,28,Tecnica,Completado,False
F709325,AC8621,Airbus A321,BCN,Barcelona,41.2974,2.0833,NAP,Naples,40.8860,14.2908,25/02/2025,220,166,152.49,25313.34,11,Sin retraso,Completado,False
F709326,AC3549,Airbus A320,LIS,Lisboa,38.7813,-9.1359,BCN,Barcelona,41.2974,2.0833,31/08/2024,180,133,163.48,21742.84,45,Tecnica,Completado,False
